,SalePrice,year,ZipCode
3937,535000,2016,98126.0
3938,335000,2016,98105.0
3939,437643,2017,98107.0
3940,460000,2016,98133.0
3941,1085000,2016,98105.0
3942,277000,2016,98109.0
3943,700000,2016,98118.0
3944,720000,2017,98115.0
3945,600000,2016,98118.0
3946,600000,2016,98117.0
3947,332000,2016,98122.0
3948,158000,2017,98133.0
3949,1425000,2016,98115.0
3950,855000,2017,98116.0
3951,600000,2016,98107.0
3952,825000,2017,98115.0
3953,1080000,2017,98133.0
3954,778000,2016,98107.0
3955,1030000,2017,98116.0
3956,1050000,2017,98109.0
3957,983000,2017,98112.0
3958,587500,2017,98115.0
3959,1025000,2017,98112.0
3960,388000,2017,98133.0
3961,275000,2016,98122.0
3962,650000,2016,98107.0
3963,598500,2016,98107.0
3964,396122,2016,98122.0
3965,672000,2017,98115.0
3966,473000,2016,98103.0
3967,648888,2017,98118.0
3968,1400000,2016,98115.0
3969,799800,2017,98103.0
3970,490000,2016,98126.0
3971,900000,2017,98101.0
3972,482000,2016,98125.0
3973,453000,2016,98125.0
3974,700000,2016,98116.0
3975,707000,2017,98103.0
3976,500000,2016,98121.0
3977,417000,2016,98118.0
3978,817500,2016,98115.0
3979,1398000,2017,98122.0
3980,405000,2016,98101.0
3981,650000,2017,98118.0
3982,465000,2016,98125.0
3983,565000,2016,98105.0
3984,665000,2017,98115.0
3985,130000,2016,98121.0
3986,535000,2016,98103.0
3987,529000,2017,98121.0
3988,818000,2017,98116.0
3989,2375000,2017,98112.0
3990,565000,2017,98105.0
3991,775000,2016,98115.0
3992,500000,2017,98133.0
3993,665000,2016,98122.0
3994,350000,2016,98109.0
3995,610000,2016,98112.0
3996,525000,2017,98117.0
3997,760000,2017,98115.0
3998,1306700,2017,98105.0
3999,215000,2016,98122.0
4000,865000,2016,98126.0
4001,274990,2016,98133.0
4002,280000,2016,98116.0
4003,759000,2016,98125.0
4004,281000,2016,98122.0
4005,355000,2017,98118.0
4006,476000,2016,98133.0
4007,500000,2017,98109.0
4008,1550000,2017,98112.0
4009,801000,2017,98103.0
4010,491000,2017,98107.0
4011,650000,2017,98115.0
4012,506933,2016,98117.0
4013,840000,2017,98116.0
4014,1707500,2017,98105.0
4015,395000,2016,98126.0
4016,770000,2016,98107.0
4017,525000,2017,98126.0
4018,363000,2017,98116.0
4019,820000,2017,98133.0
4020,635000,2017,98116.0
4021,1180000,2016,98122.0
4022,485000,2017,98121.0
4023,395000,2016,98133.0
4024,687000,2017,98112.0
4025,220000,2017,98116.0
4026,925000,2017,98118.0
4027,1185000,2016,98103.0
4028,458000,2016,98107.0
4029,839950,2017,98107.0
4030,595000,2017,98125.0
4031,272000,2016,98117.0
4032,352000,2016,98122.0
4033,797000,2017,98107.0
4034,318000,2016,98104.0
4035,725000,2016,98116.0
4036,51000,2017,98115.0
4037,219500,2017,98133.0
4038,900000,2016,98102.0
4039,560000,2017,98121.0
4040,652000,2016,98117.0
4041,845000,2017,98115.0
4042,2000000,2017,98101.0
4043,475050,2016,98103.0
4044,480000,2016,98102.0
4045,854460,2017,98112.0
4046,710000,2016,98115.0
4047,610000,2017,98107.0
4048,685000,2016,98133.0
4049,855000,2017,98122.0
4050,960000,2017,98118.0
4051,310000,2016,98115.0
4052,1498000,2017,98103.0
4053,730000,2016,98116.0
4054,418000,2016,98122.0
4055,124000,2017,98122.0
4056,525000,2016,98116.0
4057,315000,2016,98118.0
4058,725000,2016,98117.0
4059,425000,2017,98126.0
4060,1237800,2017,98112.0
4061,276000,2016,98103.0
4062,550000,2017,98118.0
4063,1295000,2017,98112.0
4064,315000,2016,98133.0
4065,210000,2017,98103.0
4066,805000,2017,98112.0
4067,585000,2016,98107.0
4068,240000,2016,98118.0
4069,880000,2017,98107.0
4070,848000,2016,98116.0
4071,309000,2016,98109.0
4072,1150000,2017,98112.0
4073,600000,2017,98125.0
4074,735000,2017,98125.0
4075,1215000,2017,98115.0
4076,817500,2016,98107.0
4077,470000,2016,98126.0
4078,629950,2017,98126.0
4079,1200000,2017,98105.0
4080,665950,2017,98122.0
4081,380000,2016,98118.0
4082,680000,2017,98126.0
4083,806000,2017,98115.0
4084,2115000,2016,98112.0
4085,690000,2016,98133.0
4086,737500,2016,98103.0
4087,952000,2016,98122.0
4088,222500,2016,98103.0
4089,1835000,2016,98122.0
4090,715000,2017,98115.0
4091,705500,2016,98117.0
4092,142000,2017,98121.0
4093,825000,2017,98103.0
4094,225000,2017,98133.0
4095,779000,2017,98116.0
4096,859950,2017,98103.0
4097,1850000,2017,98112.0
4098,340000,2017,98133.0
4099,390000,2017,98118.0
4100,888000,2016,98102.0
4101,1110000,2016,98115.0
4102,718000,2017,98117.0
4103,665150,2016,98105.0
4104,773000,2017,98107.0
4105,493000,2016,98133.0
4106,824000,2017,98122.0
4107,969000,2016,98116.0
4108,1084000,2017,98103.0
4109,515000,2017,98125.0
4110,650000,2016,98126.0
4111,786000,2017,98133.0
4112,465000,2017,98118.0
4113,795000,2016,98116.0
4114,535000,2017,98105.0
4115,1545000,2017,98102.0
4116,800000,2016,98103.0
4117,445000,2017,98116.0
4118,609990,2016,98116.0
4119,790000,2016,98115.0
4120,549900,2017,98125.0
4121,385000,2016,98102.0
4122,245000,2017,98109.0
4123,580000,2016,98115.0
4124,812500,2017,98117.0
4125,477000,2016,98118.0
4126,626500,2017,98103.0
4127,300,2017,98104.0
4128,945000,2017,98103.0
4129,950000,2017,98116.0
4130,1001202,2017,98103.0
4131,365000,2017,98118.0
4132,637323,2017,98133.0
4133,1055000,2017,98103.0
4134,350000,2017,98126.0
4135,810000,2017,98105.0
4136,379000,2017,98118.0
4137,705000,2017,98105.0
4138,575000,2017,98125.0
4139,666233,2017,98112.0
4140,819990,2017,98116.0
4141,285000,2016,98133.0
4142,1548000,2017,98115.0
4143,155000,2017,98109.0
4144,887500,2017,98115.0
4145,395000,2016,98126.0
4146,857700,2017,98118.0
4147,629950,2016,98121.0
4148,480000,2016,98103.0
4149,274900,2017,98133.0
4150,700060,2017,98105.0
4151,1120000,2017,98126.0
4152,1090000,2017,98109.0
4153,916020,2016,98109.0
4154,250000,2017,98133.0
4155,123000,2017,98121.0
4156,400000,2016,98126.0
4157,985000,2016,98105.0
4158,840000,2016,98118.0
4159,532000,2016,98105.0
4160,1400000,2017,98105.0
4161,765000,2016,98115.0
4162,1000000,2016,98118.0
4163,1200000,2017,98103.0
4164,360000,2016,98125.0
4165,700000,2016,98107.0
4166,935000,2017,98125.0
4167,931000,2017,98105.0
4168,680000,2016,98121.0
4169,577500,2017,98133.0
4170,850000,2017,98118.0
4171,633000,2016,98107.0
4172,1250000,2017,98116.0
4173,665000,2016,98103.0
4174,730000,2017,98107.0
4175,245000,2017,98126.0
4176,495000,2016,98133.0
4177,695881,2017,98112.0
4178,623250,2016,98115.0
4179,622999,2016,98102.0
4180,811000,2017,98103.0
4181,555000,2017,98126.0
4182,1075000,2017,98122.0
4183,696900,2016,98121.0
4184,477000,2016,98125.0
4185,799000,2016,98103.0
4186,662000,2017,98116.0
4187,500000,2017,98115.0
4188,901000,2017,98103.0
4189,500000,2017,98107.0
4190,780000,2017,98125.0
4191,490000,2016,98107.0
4192,740175,2017,98117.0
4193,740000,2017,98103.0
4194,1175000,2016,98112.0
4195,804000,2017,98103.0
4196,1575000,2017,98105.0
4197,384000,2016,98107.0
4198,600000,2017,98133.0
4199,690000,2017,98107.0
4200,395000,2016,98118.0
4201,415000,2016,98117.0
4202,290000,2016,98118.0
4203,1275000,2016,98112.0
4204,260000,2017,98133.0
4205,333000,2017,98121.0
4206,270000,2017,98133.0
4207,330000,2016,98118.0
4208,630000,2016,98115.0
4209,570000,2016,98121.0
4210,1500000,2016,98115.0
4211,1025000,2016,98118.0
4212,662000,2017,98115.0
4213,647775,2017,98112.0
4214,310000,2017,98125.0
4215,515000,2016,98103.0
4216,1160000,2016,98102.0
4217,395850,2016,98112.0
4218,455000,2016,98125.0
4219,213000,2016,98118.0
4220,615000,2016,98133.0
4221,930000,2016,98118.0
4222,1162000,2017,98105.0
4223,436000,2016,98126.0
4224,450000,2016,98116.0
4225,768000,2017,98126.0
4226,500000,2017,98109.0
4227,300000,2016,98102.0
4228,530000,2017,98118.0
4229,838500,2016,98126.0
4230,675000,2017,98116.0
4231,522000,2016,98109.0
4232,490000,2017,98126.0
4233,820000,2016,98121.0
4234,799999,2016,98118.0
4235,400000,2016,98107.0
4236,540000,2017,98118.0
4237,565000,2016,98116.0
4238,870000,2016,98122.0
4239,548628,2016,98103.0
4240,599000,2016,98121.0
4241,705000,2017,98126.0
4242,850000,2016,98112.0
4243,838000,2016,98103.0
4244,535000,2016,98118.0
4245,625000,2017,98125.0
4246,775000,2016,98103.0
4247,951000,2016,98103.0
4248,851000,2017,98122.0
4249,987500,2017,98117.0
4250,522000,2016,98102.0
4251,393000,2016,98126.0
4252,444000,2016,98126.0
4253,399800,2016,98109.0
4254,530000,2017,98105.0
4255,1135000,2017,98101.0
4256,1315000,2017,98116.0
4257,803000,2017,98117.0
4258,442000,2016,98133.0
4259,865000,2017,98125.0
4260,791000,2017,98117.0
4261,637000,2017,98125.0
4262,540000,2016,98116.0
4263,587500,2017,98116.0
4264,975000,2017,98109.0
4265,653000,2016,98104.0
4266,620000,2017,98116.0
4267,258250,2017,98115.0
4268,850000,2016,98109.0
4269,551000,2017,98104.0
4270,1250000,2016,98104.0
4271,1100000,2017,98125.0
4272,410000,2016,98105.0
4273,851000,2016,98116.0
4274,580000,2017,98103.0
4275,5000,2011,98115.0
4276,370000,2016,98107.0
4277,580000,2016,98125.0
4278,810000,2017,98105.0
4279,1850000,2017,98107.0
4280,1072500,2017,98121.0
4281,750000,2017,98116.0
4282,208000,2016,98109.0
4283,380000,2016,98103.0
4284,718000,2016,98103.0
4285,727622,2017,98103.0
4286,705000,2016,98103.0
4287,940000,2017,98117.0
4288,870000,2017,98112.0
4289,721000,2016,98103.0
4290,420000,2016,98118.0
4291,748000,2016,98115.0
4292,729950,2017,98116.0
4293,603500,2016,98107.0
4294,425000,2017,98104.0
4295,442000,2016,98133.0
4296,451000,2016,98102.0
4297,452000,2016,98118.0
4298,2116000,2017,98112.0
4299,638000,2016,98116.0
4300,766000,2016,98117.0
4301,1800000,2017,98103.0
4302,200000,2016,98118.0
4303,450000,2017,98118.0
4304,630000,2017,98125.0
4305,390000,2016,98121.0
4306,1050000,2017,98115.0
4307,1935000,2017,98105.0
4308,640000,2017,98105.0
4309,1442000,2016,98122.0
4310,505000,2017,98133.0
4311,525000,2017,98126.0
4312,777000,2017,98116.0
4313,460000,2016,98126.0
4314,639500,2017,98107.0
4315,770000,2016,98107.0
4316,1186000,2017,98112.0
4317,4580000,2016,98118.0
4318,500000,2016,98133.0
4319,179000,2016,98125.0
4320,761683,2017,98118.0
4321,485000,2016,98103.0
4322,575000,2017,98126.0
4323,860000,2017,98118.0
4324,837000,2017,98118.0
4325,917000,2017,98107.0
4326,620000,2017,98103.0
4327,291000,2016,98125.0
4328,981000,2016,98115.0
4329,679500,2017,98103.0
4330,275000,2017,98118.0
4331,303800,2016,98109.0
4332,625000,2017,98116.0
4333,280000,2017,98118.0
4334,719000,2017,98118.0
4335,910000,2017,98116.0
4336,604100,2017,98103.0
4337,942000,2016,98109.0
4338,405000,2016,98126.0
4339,558700,2017,98104.0
4340,2965000,2017,98112.0
4341,1390000,2016,98121.0
4342,205000,2016,98109.0
4343,637500,2016,98125.0
4344,310000,2017,98118.0
4345,404000,2016,98118.0
4346,477965,2016,98133.0
4347,310000,2017,98104.0
4348,316000,2016,98109.0
4349,499000,2016,98115.0
4350,1425000,2016,98115.0
4351,1811939,2017,98112.0
4352,915000,2016,98109.0
4353,665000,2017,98126.0
4354,530000,2017,98116.0
4355,1868350,2017,98112.0
4356,375000,2017,98118.0
4357,7155000,2016,98104.0
4358,859950,2016,98103.0
4359,1474200,2016,98121.0
4360,389000,2016,98116.0
4361,222000,2017,98133.0
4362,1420000,2016,98117.0
4363,10,2017,98115.0
4364,450000,2016,98118.0
4365,950000,2016,98112.0
4366,1910000,2017,98112.0
4367,450000,2017,98102.0
4368,200000,2013,98118.0
4369,675000,2017,98125.0
4370,299250,2016,98116.0
4371,676000,2017,98133.0
4372,310000,2016,98104.0
4373,721500,2016,98103.0
4374,550000,2017,98133.0
4375,35000,2017,98118.0
4376,799000,2016,98118.0
4377,600000,2016,98105.0
4378,350000,2017,98133.0
4379,635000,2017,98126.0
4380,264200,2017,98109.0
4381,945000,2017,98118.0
4382,295000,2017,98101.0
4383,425000,2016,98102.0
4384,800000,2017,98115.0
4385,1950000,2017,98116.0
4386,619000,2017,98126.0
4387,850000,2016,98109.0
4388,1310000,2017,98112.0
4389,440000,2016,98133.0
4390,1150000,2017,98112.0
4391,790000,2016,98105.0
4392,575000,2017,98101.0
4393,890000,2017,98112.0
4394,850000,2016,98126.0
4395,902000,2017,98103.0
4396,873000,2017,98115.0
4397,725000,2017,98133.0
4398,400000,2017,98103.0
4399,550000,2016,98107.0
4400,1095000,2016,98103.0
4401,600000,2016,98117.0
4402,460000,2017,98133.0
4403,2150000,2017,98118.0
4404,260000,2017,98125.0
4405,1500000,2017,98112.0
4406,310000,2017,98112.0
4407,1585000,2016,98115.0
4408,932500,2017,98107.0
4409,685000,2017,98107.0
4410,975000,2017,98103.0
4411,1154000,2016,98122.0
4412,737775,2016,98107.0
4413,620000,2017,98102.0
4414,1642500,2016,98116.0
4415,1175000,2017,98122.0
4416,533000,2017,98125.0
4417,380000,2016,98133.0
4418,620000,2016,98117.0
4419,35000,2017,98118.0
4420,500000,2017,98118.0
4421,430000,2016,98125.0
4422,705000,2015,98126.0
4423,705000,2015,98126.0
4424,305000,2017,98133.0
4425,350000,2017,98116.0
4426,377800,2016,98118.0
4427,615000,2017,98103.0
4428,425000,2016,98112.0
4429,600000,2017,98133.0
4430,560555,2017,98133.0
4431,554188,2016,98103.0
4432,653500,2017,98105.0
4433,300000,2016,98122.0
4434,749000,2017,98116.0
4435,1925000,2016,98112.0
4436,862000,2017,98107.0
4437,556000,2016,98117.0
4438,729000,2017,98115.0
4439,324000,2016,98121.0
4440,1500000,2017,98117.0
4441,600000,2017,98121.0
4442,390000,2016,98125.0
4443,370000,2017,98116.0
4444,761000,2017,98107.0
4445,745000,2016,98115.0
4446,517000,2016,98115.0
4447,430000,2017,98118.0
4448,475000,2017,98126.0
4449,375000,2016,98118.0
4450,1480000,2016,98109.0
4451,727000,2016,98118.0
4452,507000,2016,98103.0
4453,589000,2017,98116.0
4454,789000,2017,98115.0
4455,780000,2017,98103.0
4456,350000,2016,98126.0
4457,645000,2016,98103.0
4458,1412500,2017,98112.0
4459,639990,2016,98116.0
4460,649950,2017,98118.0
4461,535079,2017,98121.0
4462,340000,2016,98133.0
4463,465000,2017,98118.0
4464,550000,2016,98126.0
4465,630000,2016,98133.0
4466,407000,2017,98118.0
4467,428500,2016,98102.0
4468,425000,2016,98109.0
4469,750000,2017,98112.0
4470,460000,2017,98133.0
4471,773000,2016,98103.0
4472,910000,2017,98102.0
4473,699900,2017,98117.0
4474,950000,2016,98117.0
4475,410000,2017,98103.0
4476,423000,2016,98122.0
4477,750000,2016,98109.0
4478,319000,2016,98107.0
4479,665000,2016,98117.0
4480,276000,2017,98118.0
4481,715000,2016,98116.0
4482,471450,2017,98112.0
4483,450000,2017,98118.0
4484,643000,2016,98115.0
4485,410000,2017,98102.0
4486,1200000,2017,98122.0
4487,3475000,2016,98112.0
4488,357000,2017,98122.0
4489,620000,2016,98112.0
4490,351000,2016,98126.0
4491,480000,2016,98116.0
4492,660000,2016,98107.0
4493,640000,2016,98103.0
4494,170000,2017,98102.0
4495,1285250,2016,98112.0
4496,1405000,2017,98109.0
4497,1050000,2016,98126.0
4498,590000,2017,98116.0
4499,696000,2016,98115.0
4500,699950,2016,98103.0
4501,637000,2017,98109.0
4502,452500,2016,98133.0
4503,650000,2016,98103.0
4504,273000,2017,98118.0
4505,850000,2017,98115.0
4506,365000,2016,98126.0
4507,700000,2017,98125.0
4508,508000,2016,98115.0
4509,530000,2017,98125.0
4510,600000,2017,98103.0
4511,585000,2017,98116.0
4512,942500,2016,98103.0
4513,535700,2017,98133.0
4514,1600000,2017,98103.0
4515,450000,2017,98118.0
4516,695000,2016,98102.0
4517,394000,2016,98118.0
4518,750000,2017,98112.0
4519,505100,2016,98133.0
4520,1592000,2017,98115.0
4521,760000,2017,98107.0
4522,490000,2017,98102.0
4523,583950,2017,98115.0
4524,700000,2016,98112.0
4525,1055000,2017,98126.0
4526,465000,2016,98133.0
4527,189833,2017,98116.0
4528,590000,2017,98116.0
4529,670000,2017,98103.0
4530,820000,2017,98115.0
4531,1500000,2016,98105.0
4532,690000,2017,98122.0
4533,850000,2017,98118.0
4534,649000,2016,98117.0
4535,821000,2016,98117.0
4536,648949,2016,98122.0
4537,637400,2017,98117.0
4538,358000,2016,98115.0
4539,775000,2016,98125.0
4540,560000,2016,98103.0
4541,750000,2017,98125.0
4542,550000,2016,98115.0
4543,410000,2016,98125.0
4544,420000,2016,98102.0
4545,1115000,2017,98117.0
4546,340000,2017,98112.0
4547,448000,2017,98126.0
4548,916000,2017,98117.0
4549,858000,2017,98125.0
4550,375000,2017,98118.0
4551,490000,2017,98115.0
4552,812500,2016,98117.0
4553,610000,2017,98126.0
4554,619000,2017,98118.0
4555,637000,2017,98117.0
4556,420000,2017,98115.0
4557,1062000,2017,98112.0
4558,507000,2016,98133.0
4559,622500,2017,98122.0
4560,1785000,2016,98105.0
4561,350000,2017,98122.0
4562,603000,2017,98102.0
4563,495000,2017,98109.0
4564,1899000,2017,98102.0
4565,665400,2017,98103.0
4566,850000,2017,98125.0
4567,406000,2017,98109.0
4568,520000,2016,98126.0
4569,459000,2016,98121.0
4570,600000,2016,98118.0
4571,1800000,2017,98112.0
4572,650000,2016,98125.0
4573,1115000,2017,98105.0
4574,2300000,2017,98105.0
4575,785000,2017,98103.0
4576,760000,2016,98117.0
4577,745000,2016,98115.0
4578,425000,2016,98133.0
4579,596250,2016,98103.0
4580,400000,2017,98107.0
4581,270000,2016,98122.0
4582,715000,2016,98116.0
4583,380000,2017,98126.0
4584,330000,2017,98125.0
4585,718000,2016,98105.0
4586,690000,2017,98118.0
4587,618000,2016,98103.0
4588,404000,2016,98116.0
4589,855000,2017,98115.0
4590,775000,2017,98117.0
4591,781000,2017,98117.0
4592,715000,2016,98117.0
4593,1550000,2016,98102.0
4594,1155000,2017,98122.0
4595,343000,2016,98101.0
4596,490100,2017,98125.0
4597,825000,2017,98107.0
4598,721000,2017,98101.0
4599,300000,2017,98133.0
4600,957000,2017,98107.0
4601,475000,2016,98116.0
4602,1560826,2016,98104.0
4603,590000,2016,98122.0
4604,931000,2017,98115.0
4605,584690,2016,98122.0
4606,540000,2016,98133.0
4607,956000,2017,98133.0
4608,849950,2017,98103.0
4609,255000,2016,98102.0
4610,450000,2016,98118.0
4611,1200000,2017,98109.0
4612,350000,2016,98103.0
4613,475000,2016,98133.0
4614,360000,2016,98126.0
4615,545000,2016,98115.0
4616,1110000,2017,98105.0
4617,970000,2016,98105.0
4618,775000,2017,98133.0
4619,590000,2017,98118.0
4620,796000,2016,98112.0
4621,806000,2017,98107.0
4622,603000,2016,98103.0
4623,557750,2016,98116.0
4624,454800,2017,98118.0
4625,910000,2017,98115.0
4626,425000,2016,98103.0
4627,1492000,2016,98103.0
4628,410000,2017,98118.0
4629,555000,2016,98102.0
4630,810000,2017,98117.0
4631,730000,2016,98117.0
4632,631000,2017,98116.0
4633,942500,2017,98118.0
4634,680000,2016,98117.0
4635,460000,2016,98133.0
4636,660000,2017,98126.0
4637,867000,2016,98103.0
4638,1030000,2017,98105.0
4639,1100000,2017,98116.0
4640,370000,2017,98117.0
4641,925000,2017,98117.0
4642,604690,2016,98122.0
4643,240000,2017,98133.0
4644,839000,2017,98109.0
4645,555000,2017,98116.0
4646,683000,2017,98107.0
4647,440000,2017,98118.0
4648,682500,2016,98118.0
4649,623500,2017,98133.0
4650,581900,2017,98109.0
4651,670000,2017,98133.0
4652,671000,2016,98102.0
4653,725000,2017,98105.0
4654,1450000,2017,98105.0
4655,388500,2017,98133.0
4656,581000,2017,98102.0
4657,2450000,2016,98109.0
4658,1127000,2016,98112.0
4659,595000,2016,98126.0
4660,599000,2017,98116.0
4661,600000,2016,98125.0
4662,170000,2016,98115.0
4663,615000,2016,98121.0
4664,501520,2017,98118.0
4665,1030000,2016,98115.0
4666,570883,2017,98112.0
4667,497752,2017,98103.0
4668,470000,2017,98103.0
4669,1880000,2017,98112.0
4670,1170100,2017,98105.0
4671,485000,2017,98115.0
4672,1025000,2017,98122.0
4673,609990,2017,98116.0
4674,425000,2017,98121.0
4675,475000,2017,98122.0
4676,515000,2016,98125.0
4677,325000,2016,98112.0
4678,225000,2017,98109.0
4679,710000,2016,98115.0
4680,910000,2017,98125.0
4681,233000,2017,98102.0
4682,812000,2017,98118.0
4683,775000,2017,98105.0
4684,595000,2017,98116.0
4685,550000,2016,98116.0
4686,640000,2017,98133.0
4687,615000,2016,98126.0
4688,760000,2016,98107.0
4689,675000,2016,98115.0
4690,390000,2016,98125.0
4691,435000,2016,98101.0
4692,1505000,2016,98125.0
4693,320000,2016,98121.0
4694,590000,2017,98126.0
4695,450000,2016,98112.0
4696,780000,2017,98125.0
4697,788300,2016,98115.0
4698,385000,2016,98105.0
4699,729000,2017,98118.0
4700,1174000,2016,98109.0
4701,575000,2016,98117.0
4702,515000,2017,98118.0
4703,1067000,2017,98117.0
4704,622700,2016,98103.0
4705,745000,2017,98109.0
4706,526000,2016,98126.0
4707,1435000,2017,98116.0
4708,1216000,2016,98109.0
4709,1625000,2017,98115.0
4710,320000,2016,98121.0
4711,753894,2017,98116.0
4712,281000,2017,98107.0
4713,770000,2017,98122.0
4714,340000,2017,98116.0
4715,685500,2017,98126.0
4716,435000,2017,98118.0
4717,930000,2017,98105.0
4718,720000,2016,98103.0
4719,410000,2016,98116.0
4720,535000,2017,98133.0
4721,799990,2017,98116.0
4722,932500,2017,98102.0
4723,1085000,2017,98125.0
4724,449000,2016,98118.0
4725,402000,2017,98102.0
4726,430000,2017,98122.0
4727,820000,2016,98103.0
4728,509000,2017,98125.0
4729,325000,2016,98116.0
4730,1545000,2016,98112.0
4731,355000,2017,98104.0
4732,816000,2017,98116.0
4733,321000,2017,98101.0
4734,535000,2017,98115.0
4735,649000,2016,98117.0
4736,1000000,2016,98118.0
4737,325000,2017,98118.0
4738,400000,2017,98103.0
4739,460000,2017,98102.0
4740,312999,2017,98117.0
4741,527500,2016,98133.0
4742,749950,2016,98112.0
4743,442500,2016,98118.0
4744,474500,2017,98118.0
4745,750000,2016,98109.0
4746,1030000,2016,98118.0
4747,652500,2017,98133.0
4748,608000,2016,98121.0
4749,235000,2017,98115.0
4750,592000,2016,98125.0
4751,775000,2017,98133.0
4752,1010005,2017,98117.0
4753,582000,2017,98133.0
4754,560000,2017,98115.0
4755,290000,2016,98125.0
4756,735000,2016,98107.0
4757,425000,2017,98103.0
4758,392200,2017,98117.0
4759,560000,2017,98126.0
4760,761000,2016,98115.0
4761,415000,2017,98125.0
4762,834200,2017,98125.0
4763,350000,2016,98118.0
4764,515750,2016,98118.0
4765,901000,2016,98105.0
4766,385000,2017,98118.0
4767,222500,2016,98118.0
4768,455000,2017,98133.0
4769,429800,2017,98118.0
4770,1225000,2016,98116.0
4771,315000,2017,98126.0
4772,450000,2016,98115.0
4773,572000,2016,98105.0
4774,1200000,2016,98122.0
4775,805875,2017,98112.0
4776,860000,2016,98117.0
4777,690000,2017,98126.0
4778,575000,2016,98133.0
4779,262000,2016,98126.0
4780,839000,2017,98118.0
4781,904800,2016,98116.0
4782,381000,2016,98133.0
4783,548000,2017,98102.0
4784,1500000,2017,98117.0
4785,455000,2017,98133.0
4786,899950,2017,98126.0
4787,160000,2016,98133.0
4788,595000,2016,98105.0
4789,710000,2016,98122.0
4790,630000,2017,98115.0
4791,815000,2017,98116.0
4792,512400,2016,98122.0
4793,390000,2017,98102.0
4794,1120000,2017,98125.0
4795,624950,2017,98133.0
4796,8962,2016,98117.0
4797,250000,2017,98115.0
4798,520000,2017,98121.0
4799,315000,2016,98133.0
4800,389000,2017,98103.0
4801,8850000,2017,98105.0
4802,585000,2017,98109.0
4803,848500,2017,98117.0
4804,450000,2017,98118.0
4805,1300000,2016,98103.0
4806,1130000,2016,98112.0
4807,1279000,2017,98117.0
4808,865000,2017,98116.0
4809,630000,2016,98115.0
4810,1448000,2016,98117.0
4811,1560500,2017,98116.0
4812,350000,2017,98133.0
4813,1180000,2016,98125.0
4814,500000,2017,98126.0
4815,415000,2017,98133.0
4816,870000,2016,98105.0
4817,425000,2016,98125.0
4818,430000,2016,98121.0
4819,610000,2016,98117.0
4820,642000,2017,98107.0
4821,750000,2014,98117.0
4822,811000,2017,98116.0
4823,636000,2016,98121.0
4824,800000,2017,98105.0
4825,565000,2016,98125.0
4826,809500,2017,98107.0
4827,839950,2017,98122.0
4828,330000,2016,98109.0
4829,990000,2016,98112.0
4830,870000,2017,98103.0
4831,753800,2017,98122.0
4832,645000,2016,98126.0
4833,775000,2016,98133.0
4834,439950,2016,98125.0
4835,532500,2016,98112.0
4836,375000,2016,98115.0
4837,475000,2017,98102.0
4838,472000,2016,98122.0
4839,160000,2016,98125.0
4840,540000,2016,98103.0
4841,515000,2017,98115.0
4842,885000,2016,98117.0
4843,600000,2017,98126.0
4844,430000,2017,98118.0
4845,612500,2016,98126.0
4846,725000,2016,98116.0
4847,230000,2016,98125.0
4848,625750,2017,98133.0
4849,515000,2017,98107.0
4850,403950,2017,98133.0
4851,855000,2017,98103.0
4852,520000,2016,98103.0
4853,385000,2017,98125.0
4854,273000,2016,98115.0
4855,400000,2017,98118.0
4856,877000,2017,98116.0
4857,580000,2016,98116.0
4858,150000,2016,98118.0
4859,234950,2016,98125.0
4860,895000,2017,98103.0
4861,1280000,2016,98112.0
4862,855000,2017,98122.0
4863,1150000,2017,98103.0
4864,600000,2016,98117.0
4865,800000,2017,98115.0
4866,1031000,2017,98103.0
4867,889999,2017,98133.0
4868,700000,2016,98107.0
4869,540000,2017,98117.0
4870,670000,2016,98125.0
4871,515000,2017,98118.0
4872,806206,2017,98107.0
4873,977000,2016,98122.0
4874,525000,2017,98107.0
4875,1070000,2016,98112.0
4876,435000,2017,98118.0
4877,505000,2017,98118.0
4878,514000,2017,98133.0
4879,278500,2016,98126.0
4880,900000,2017,98112.0
4881,375000,2017,98116.0
4882,1282500,2016,98121.0
4883,1250000,2017,98115.0
4884,736000,2016,98103.0
4885,523000,2017,98105.0
4886,538000,2017,98125.0
4887,625000,2017,98133.0
4888,776000,2017,98117.0
4889,470000,2017,98103.0
4890,305000,2016,98125.0
4891,1250000,2017,98112.0
4892,730000,2016,98107.0
4893,315000,2017,98125.0
4894,485000,2017,98103.0
4895,875000,2017,98107.0
4896,465250,2017,98122.0
4897,700000,2016,98122.0
4898,650000,2017,98103.0
4899,525000,2016,98112.0
4900,816000,2017,98115.0
4901,200000,2016,98133.0
4902,550000,2016,98105.0
4903,662500,2017,98112.0
4904,625000,2017,98133.0
4905,1200000,2017,98112.0
4906,570000,2016,98112.0
4907,539325,2016,98117.0
4908,525000,2016,98105.0
4909,430000,2016,98133.0
4910,465000,2016,98118.0
4911,555000,2016,98126.0
4912,1025000,2017,98109.0
4913,6200,2016,98103.0
4914,755000,2017,98125.0
4915,875000,2017,98109.0
4916,765000,2017,98125.0
4917,555000,2016,98118.0
4918,534600,2017,98115.0
4919,180000,2016,98125.0
4920,566000,2016,98103.0
4921,1000000,2017,98103.0
4922,575000,2017,98125.0
4923,325000,2017,98122.0
4924,625000,2016,98103.0
